problem_id,track_id,track,module,objective_id,difficulty,problem_type,status,required_reviews
CQAI-00952,T02,Python for AI,Python Projects for Data and AI,T02-M08-O05,intermediate,mini_project,planned,automated+technical+editorial
CQAI-00953,T02,Python for AI,Syntax Variables and Types,T02-M01-O06,intermediate,mini_project,planned,automated+technical+editorial
CQAI-00954,T02,Python for AI,Conditions Loops and Functions,T02-M02-O06,intermediate,case_study,planned,automated+technical+editorial
CQAI-00955,T02,Python for AI,Collections and Comprehensions,T02-M03-O06,intermediate,case_study,planned,automated+technical+editorial
CQAI-00956,T02,Python for AI,Files Exceptions and Modules,T02-M04-O06,intermediate,case_study,planned,automated+technical+editorial
CQAI-00957,T02,Python for AI,Object-Oriented Python,T02-M05-O06,intermediate,case_study,planned,automated+technical+editorial
CQAI-00958,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O06,intermediate,capstone_task,planned,automated+technical+editorial
CQAI-00959,T02,Python for AI,NumPy Foundations,T02-M07-O06,intermediate,capstone_task,planned,automated+technical+editorial
CQAI-00960,T02,Python for AI,Python Projects for Data and AI,T02-M08-O06,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00961,T02,Python for AI,Syntax Variables and Types,T02-M01-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00962,T02,Python for AI,Conditions Loops and Functions,T02-M02-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00963,T02,Python for AI,Collections and Comprehensions,T02-M03-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00964,T02,Python for AI,Files Exceptions and Modules,T02-M04-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00965,T02,Python for AI,Object-Oriented Python,T02-M05-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00966,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00967,T02,Python for AI,NumPy Foundations,T02-M07-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00968,T02,Python for AI,Python Projects for Data and AI,T02-M08-O07,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00969,T02,Python for AI,Syntax Variables and Types,T02-M01-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00970,T02,Python for AI,Conditions Loops and Functions,T02-M02-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00971,T02,Python for AI,Collections and Comprehensions,T02-M03-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00972,T02,Python for AI,Files Exceptions and Modules,T02-M04-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00973,T02,Python for AI,Object-Oriented Python,T02-M05-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00974,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00975,T02,Python for AI,NumPy Foundations,T02-M07-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00976,T02,Python for AI,Python Projects for Data and AI,T02-M08-O08,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00977,T02,Python for AI,Syntax Variables and Types,T02-M01-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00978,T02,Python for AI,Conditions Loops and Functions,T02-M02-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00979,T02,Python for AI,Collections and Comprehensions,T02-M03-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00980,T02,Python for AI,Files Exceptions and Modules,T02-M04-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00981,T02,Python for AI,Object-Oriented Python,T02-M05-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00982,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00983,T02,Python for AI,NumPy Foundations,T02-M07-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00984,T02,Python for AI,Python Projects for Data and AI,T02-M08-O01,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00985,T02,Python for AI,Syntax Variables and Types,T02-M01-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00986,T02,Python for AI,Conditions Loops and Functions,T02-M02-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00987,T02,Python for AI,Collections and Comprehensions,T02-M03-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00988,T02,Python for AI,Files Exceptions and Modules,T02-M04-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00989,T02,Python for AI,Object-Oriented Python,T02-M05-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00990,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00991,T02,Python for AI,NumPy Foundations,T02-M07-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00992,T02,Python for AI,Python Projects for Data and AI,T02-M08-O02,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00993,T02,Python for AI,Syntax Variables and Types,T02-M01-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00994,T02,Python for AI,Conditions Loops and Functions,T02-M02-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00995,T02,Python for AI,Collections and Comprehensions,T02-M03-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-00996,T02,Python for AI,Files Exceptions and Modules,T02-M04-O03,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-00997,T02,Python for AI,Object-Oriented Python,T02-M05-O03,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-00998,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O03,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-00999,T02,Python for AI,NumPy Foundations,T02-M07-O03,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01000,T02,Python for AI,Python Projects for Data and AI,T02-M08-O03,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01001,T02,Python for AI,Syntax Variables and Types,T02-M01-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01002,T02,Python for AI,Conditions Loops and Functions,T02-M02-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01003,T02,Python for AI,Collections and Comprehensions,T02-M03-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01004,T02,Python for AI,Files Exceptions and Modules,T02-M04-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01005,T02,Python for AI,Object-Oriented Python,T02-M05-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01006,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01007,T02,Python for AI,NumPy Foundations,T02-M07-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01008,T02,Python for AI,Python Projects for Data and AI,T02-M08-O04,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01009,T02,Python for AI,Syntax Variables and Types,T02-M01-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01010,T02,Python for AI,Conditions Loops and Functions,T02-M02-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01011,T02,Python for AI,Collections and Comprehensions,T02-M03-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01012,T02,Python for AI,Files Exceptions and Modules,T02-M04-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01013,T02,Python for AI,Object-Oriented Python,T02-M05-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01014,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O05,intermediate,numeric_response,planned,automated+technical+editorial
CQAI-01015,T02,Python for AI,NumPy Foundations,T02-M07-O05,advanced,code_output,planned,automated+technical+editorial
CQAI-01016,T02,Python for AI,Python Projects for Data and AI,T02-M08-O05,advanced,code_output,planned,automated+technical+editorial
CQAI-01017,T02,Python for AI,Syntax Variables and Types,T02-M01-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01018,T02,Python for AI,Conditions Loops and Functions,T02-M02-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01019,T02,Python for AI,Collections and Comprehensions,T02-M03-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01020,T02,Python for AI,Files Exceptions and Modules,T02-M04-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01021,T02,Python for AI,Object-Oriented Python,T02-M05-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01022,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01023,T02,Python for AI,NumPy Foundations,T02-M07-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01024,T02,Python for AI,Python Projects for Data and AI,T02-M08-O06,advanced,code_output,planned,automated+technical+editorial
CQAI-01025,T02,Python for AI,Syntax Variables and Types,T02-M01-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01026,T02,Python for AI,Conditions Loops and Functions,T02-M02-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01027,T02,Python for AI,Collections and Comprehensions,T02-M03-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01028,T02,Python for AI,Files Exceptions and Modules,T02-M04-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01029,T02,Python for AI,Object-Oriented Python,T02-M05-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01030,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01031,T02,Python for AI,NumPy Foundations,T02-M07-O07,advanced,code_output,planned,automated+technical+editorial
CQAI-01032,T02,Python for AI,Python Projects for Data and AI,T02-M08-O07,advanced,code_completion,planned,automated+technical+editorial
CQAI-01033,T02,Python for AI,Syntax Variables and Types,T02-M01-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01034,T02,Python for AI,Conditions Loops and Functions,T02-M02-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01035,T02,Python for AI,Collections and Comprehensions,T02-M03-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01036,T02,Python for AI,Files Exceptions and Modules,T02-M04-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01037,T02,Python for AI,Object-Oriented Python,T02-M05-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01038,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01039,T02,Python for AI,NumPy Foundations,T02-M07-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01040,T02,Python for AI,Python Projects for Data and AI,T02-M08-O08,advanced,code_completion,planned,automated+technical+editorial
CQAI-01041,T02,Python for AI,Syntax Variables and Types,T02-M01-O01,advanced,code_completion,planned,automated+technical+editorial
CQAI-01042,T02,Python for AI,Conditions Loops and Functions,T02-M02-O01,advanced,code_completion,planned,automated+technical+editorial
CQAI-01043,T02,Python for AI,Collections and Comprehensions,T02-M03-O01,advanced,code_completion,planned,automated+technical+editorial
CQAI-01044,T02,Python for AI,Files Exceptions and Modules,T02-M04-O01,advanced,debugging,planned,automated+technical+editorial
CQAI-01045,T02,Python for AI,Object-Oriented Python,T02-M05-O01,advanced,debugging,planned,automated+technical+editorial
CQAI-01046,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O01,advanced,debugging,planned,automated+technical+editorial
CQAI-01047,T02,Python for AI,NumPy Foundations,T02-M07-O01,advanced,debugging,planned,automated+technical+editorial
CQAI-01048,T02,Python for AI,Python Projects for Data and AI,T02-M08-O01,advanced,debugging,planned,automated+technical+editorial
CQAI-01049,T02,Python for AI,Syntax Variables and Types,T02-M01-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01050,T02,Python for AI,Conditions Loops and Functions,T02-M02-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01051,T02,Python for AI,Collections and Comprehensions,T02-M03-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01052,T02,Python for AI,Files Exceptions and Modules,T02-M04-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01053,T02,Python for AI,Object-Oriented Python,T02-M05-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01054,T02,Python for AI,Testing Debugging and Complexity,T02-M06-O02,advanced,debugging,planned,automated+technical+editorial
CQAI-01055,T02,Python for AI,NumPy Foundations,T02-M07-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-01056,T02,Python for AI,Python Projects for Data and AI,T02-M08-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-01057,T02,Python for AI,Syntax Variables and Types,T02-M01-O03,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-01058,T02,Python for AI,Conditions Loops and Functions,T02-M02-O03,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-01059,T02,Python for AI,Collections and Comprehensions,T02-M03-O03,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-01060,T02,Python for AI,Files Exceptions and Modules,T02-M04-O03,advanced,coding_challenge,planned,automated+technical+editorial
